what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377511912025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377511914597
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377511920814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377511920858
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377511920877
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377511924208
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377511924209
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377511935510
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377511935782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377511937461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377511942785
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377511942838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377511947373
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377511956764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377511956835
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377511956870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512052724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512806162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377512824764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377512826550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1377512842900
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1377512844315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1377512850342
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377512854687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512854730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512855336
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377512855755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512858087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512860538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512861653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512864117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512864186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512864342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512865725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512867382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512868705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512879878
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377512879905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512886086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512919328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512920158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512920873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512921350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377512922160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1377512930112
