what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762314061
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762317959
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377762327127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762327148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762327611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762327695
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377762327949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762328836
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1377762329027
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762329143
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762331123
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1377762334379
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1377762335452
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762336823
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762338141
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377762339474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762340471
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762342012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762342590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762343420
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762343458
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762355860
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377762364606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762364627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762364977
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377762365292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762365917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762366726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762367827
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762367864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762390712
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762398039
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762399983
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762405097
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762408539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762415494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762415883
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377762416210
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762418383
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377762418897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762420337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762421778
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762421816
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762435151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762444083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762444995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762446332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762447259
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762447291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762456837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762576045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762582398
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762586212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762593870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762722188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762727785
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377762749073
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377762750341
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377762769919
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377762771925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762771946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762772495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762774059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762774951
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762774983
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762779055
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377762789676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762789704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762790246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762791682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762792759
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762792795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762802163
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377762813244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762813262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762813734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762815442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762816319
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762816348
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762820581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762836829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762851648
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1377762851680
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762856282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1377762886138
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377762913324
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377762917434
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377762917469
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762922538
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762922582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377762950436
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1377762950489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762950815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762952248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762954736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377762954815
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1377762956854
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377762958660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1377763004050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377763008666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1377763010751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1377763011187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1377763011705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1377763012183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1377763012776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1377763017450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377763020610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763061977
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377763092228
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763094073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763096697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763098263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763100105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763101531
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377763150103
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763157368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763157397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763216958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763217045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763231070
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763233908
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763239398
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763247868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1377763250868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763252830
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763258900
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763263095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377763279521
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763280094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377763283374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763290318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763290398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377763292197
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763299127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763300776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763306047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377763316862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763317050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763318270
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1377763319472
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763320873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763325054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763325885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763325947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763326587
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377763326854
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763328900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1377763360226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763363733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763363904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763437260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377763437342
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763437365
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763442918
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1377763444838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377763446020
