what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377500171966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377500216151
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377500224023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377500225483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377500230163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377500263456
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377500265170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377500335944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504517728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504520213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504528156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1377504548176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504549398
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377504551530
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377504552777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504552821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504553219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504553399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504554294
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504554568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504556713
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504562419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504565258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1377504572358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504573691
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377504574769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504574809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504575224
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504575647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504579976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504583027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504586403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504587654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504607175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504621363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504621503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377504630675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504632142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504632760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504633282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504636856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504642150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504642356
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1377504645632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377504647942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504649042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504649684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504650289
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377504651482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504651518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504652051
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504652369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504654036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504679991
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504682671
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377504692513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504692568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504692939
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504693281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504694484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504697714
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504697752
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377504701091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504701141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504701511
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504701835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504703108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504706387
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504706411
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377504711281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504711312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504711742
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504712104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504713426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504776354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504777533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504780988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504781778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504782123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504782895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377504787715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504788684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504789339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377504789863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504791804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504795665
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377504799479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504799517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504799994
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504800342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504801619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504806300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504807156
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377504838026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504838073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504838274
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504838604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504839922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504841386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504841811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504847182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504847216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504851274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504857380
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377504878902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504878948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504879533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504879676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504880601
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377504880883
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377504885640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504890897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504890937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377504893454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504895443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504951566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377504953034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505021349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377505036058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505092197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505092318
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1377505135122
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1377505135996
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1377505146154
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1377505152508
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1377505155185
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1377505156299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505159809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505172506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505175472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505175567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377505175592
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1377505185210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377505186292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377505198611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377505221054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377505225606
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377505226955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505232513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505244360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505244689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505271111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377505276568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377505284235
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1377505285393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505513655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505656360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377505666542
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377505678675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377505688549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506251190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506286377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506315107
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1377506447156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1377506449348
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1377506455687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506471567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506471607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377506520197
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1377506522393
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1377506530805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506531766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506561750
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1377506606772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1377506623990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1377506631772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1377506638054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1377506663819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506671245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506671410
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377506693249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506693291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506693876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506693955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506694911
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377506695247
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377506698094
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1377506702992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506703033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506703525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506703599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506704598
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377506704937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506709030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506710185
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377506710577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506713709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377506713777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1377506720108
